SubjectID,SubjectName,TrainCount,DevCount,TestCount,TotalCount,PresentInSplits
gnd:4194890-7,Verwechslung (Motiv),1,0,0,1,1
gnd:4188155-2,Verweilzeit,1,0,0,1,1
gnd:4188156-4,Verweilzeitverteilung,1,0,0,1,1
gnd:4673325-5,Verwertbarkeit,1,0,0,1,1
gnd:4188164-3,Verwirkung,1,0,0,1,1
gnd:1026864437,Verwundbarkeit (Motiv),1,0,0,1,1
gnd:4121873-5,Verwöhnung,1,0,0,1,1
gnd:4316421-3,Verzerrungstensor,0,1,0,1,1
gnd:4514598-2,Verzweigungspunkt,1,0,0,1,1
gnd:4447283-3,Verzögerung,1,0,0,1,1
gnd:4602510-8,Verzögerungsglied,1,0,0,1,1
gnd:4117372-7,Vespa,1,0,0,1,1
gnd:4227759-0,Vetorecht,1,0,0,1,1
gnd:4362447-9,Viadukt,1,0,0,1,1
gnd:4438759-3,Vibrationsverdichtung,1,0,0,1,1
gnd:4188210-6,Vibrio,1,0,0,1,1
gnd:4234442-6,Vibronische Kopplung,0,1,0,1,1
gnd:4482079-3,Video on demand,1,0,0,1,1
gnd:4535080-2,Videointerview,0,0,1,1,1
gnd:4788236-0,Videokünstlerin,1,0,0,1,1
gnd:4194777-0,Videomarkt,1,0,0,1,1
gnd:4367875-0,Videomikroskopie,0,1,0,1,1
gnd:4409844-3,Viehherde,1,0,0,1,1
gnd:4188244-1,Viehmarkt,1,0,0,1,1
gnd:4188248-9,Vielborster,1,0,0,1,1
gnd:4188249-0,Vielelektronenproblem,1,0,0,1,1
gnd:4203175-8,Vier Mächte,1,0,0,1,1
gnd:4188266-0,Vier edle Wahrheiten,1,0,0,1,1
gnd:110164673X,Vier-Reiche-Lehre,1,0,0,1,1
gnd:4188285-4,Vier-Sechs-Halbleiter,1,0,0,1,1
gnd:4188282-9,Vierpoltheorie,0,1,0,1,1
gnd:4188283-0,Vierringheterocyclen,1,0,0,1,1
gnd:4063506-5,Viertaktmotor,0,1,0,1,1
gnd:4553601-6,Viertelebene,1,0,0,1,1
gnd:4241830-6,Vierter-Mai-Bewegung,1,0,0,1,1
gnd:1211496082,Viertes Reich,0,0,1,1,1
gnd:4278807-9,Vietnam (Motiv),1,0,0,1,1
gnd:4518300-4,Viking (Raumsonde),1,0,0,1,1
gnd:1150881445,Viktimisierung,1,0,0,1,1
gnd:4188360-3,Vinylsulfone,1,0,0,1,1
gnd:4019791-8,Violine,0,0,1,1,1
gnd:4272705-4,Virasoro-Algebra,1,0,0,1,1
gnd:1195241585,Virgo (Astronomie),0,1,0,1,1
gnd:4294676-1,Virtuell freie Gruppe,0,0,1,1,1
gnd:7741762-8,Virtuelle Forschungsumgebung,1,0,0,1,1
gnd:7602238-9,Virtueller Auskunftsdienst,1,0,0,1,1
gnd:1053807805,Virtueller Sensor,0,1,0,1,1
gnd:4841029-9,Virtueller Server,1,0,0,1,1
gnd:4381328-8,Virtueller Speicher,1,0,0,1,1
gnd:4474627-1,Virtuelles Haustier,1,0,0,1,1
gnd:4474236-8,Virtuelles LAN,1,0,0,1,1
gnd:4188398-6,Virtuelles Photon,1,0,0,1,1
gnd:4350850-9,Virushülle,1,0,0,1,1
gnd:4257636-2,Virusimpfstoff,1,0,0,1,1
gnd:4190086-8,Vishnuismus,0,0,1,1,1
gnd:4777598-1,Visio 2003,1,0,0,1,1
gnd:7719637-5,Visio 2010,0,0,1,1,1
gnd:4188410-3,Viskoelastische Flüssigkeit,1,0,0,1,1
gnd:4136051-5,Viskoplastizität,1,0,0,1,1
gnd:4278888-2,Viskose,0,1,0,1,1
gnd:4188415-2,Viskosimetrie,0,1,0,1,1
gnd:1024347753,Visual Basic .NET 2010,1,0,0,1,1
gnd:1144526825,Visual Basic 2017,1,0,0,1,1
gnd:7518659-7,Visual C sharp 2005 Express Edition,1,0,0,1,1
gnd:1196645582,Visual C sharp 2019,1,0,0,1,1
gnd:7610075-3,Visual C++ 2008,0,0,1,1,1
gnd:7847627-6,Visual C++ 2010 Express,1,0,0,1,1
gnd:4823910-0,Visual Studio 2005,0,1,0,1,1
gnd:7617464-5,Visual Studio 2008,0,1,0,1,1
gnd:1070104272,Visual Studio 2013,0,1,0,1,1
gnd:1254859004,Visual Studio 2022,1,0,0,1,1
gnd:7531641-9,Visual Studio Team System,1,0,0,1,1
gnd:7524595-4,Visual Studio Tools für Office,0,0,1,1,1
gnd:4729884-4,Visual Studio.NET 2003,0,1,0,1,1
gnd:7518425-4,Visual Web Developer 2005 Express Edition,1,0,0,1,1
gnd:7719524-3,Visual servoing,1,0,0,1,1
gnd:7518658-5,VisualBASIC 2005 Express Edition,1,0,0,1,1
gnd:4454741-9,VisualBASIC 5.0,1,0,0,1,1
gnd:4434796-0,VisualBASIC Script,1,0,0,1,1
gnd:1059126001,Visualisierung (Motiv),0,0,1,1,1
gnd:4493482-8,Visuelle Wahrnehmung (Motiv),1,0,0,1,1
gnd:4265933-4,Visueller Kontrast,0,1,0,1,1
gnd:4400035-2,Visuelles Gedächtnis,1,0,0,1,1
gnd:4318730-4,Visuomotorische Koordination,1,0,0,1,1
gnd:4212505-4,Visuomotorisches Lernen,1,0,0,1,1
gnd:4121877-2,Vita activa,1,0,0,1,1
gnd:4188438-3,Vitalienbrüder,0,0,1,1,1
gnd:4128984-5,Vitalstofftherapie,1,0,0,1,1
gnd:4188443-7,Vitamin B1,1,0,0,1,1
gnd:4063638-0,Vitamin C,1,0,0,1,1
gnd:4147852-6,Vitamin D3,0,1,0,1,1
gnd:4306395-0,Vitamin K2,1,0,0,1,1
gnd:4136147-7,Vitamin-B-Gruppe,1,0,0,1,1
gnd:4231726-5,Vitamin-B1-Versorgung,1,0,0,1,1
gnd:4188446-2,Vitamin-D-Gruppe,1,0,0,1,1
gnd:4233884-0,Vitaminiertes Lebensmittel,1,0,0,1,1
gnd:4274123-3,Vitrektomie,1,0,0,1,1
gnd:4380979-0,Vitriolehandel,1,0,0,1,1
gnd:4188468-1,Vliesstoff,0,1,0,1,1
gnd:4188473-5,Vocoder,0,1,0,1,1
gnd:4117391-0,Vogelflug,0,1,0,1,1
gnd:4273122-7,Vogelname,1,0,0,1,1
gnd:4063737-2,Vogelschutz,0,0,1,1,1
gnd:4197592-3,Vogelschutzgebiet,1,0,0,1,1
gnd:4188494-2,Vogelstimme,0,0,1,1,1
gnd:4188502-8,Vokabellernen,1,0,0,1,1
gnd:4063778-5,Vokal,0,0,1,1,1
gnd:4188507-7,Volgare,0,0,1,1,1
gnd:4401717-0,Volksaufklärung,0,1,0,1,1
gnd:4136947-6,Volkserzählung,1,0,0,1,1
gnd:4188521-1,Volksfest,0,1,0,1,1
gnd:4526637-2,Volksheim,1,0,0,1,1
gnd:4837386-2,Volksislam,1,0,0,1,1
gnd:4122402-4,Volkskirche,1,0,0,1,1
gnd:4188535-1,Volkskrieg,0,0,1,1,1
gnd:4406885-2,Volkskunde (Motiv),1,0,0,1,1
gnd:4063851-0,Volkskunst,1,0,0,1,1
gnd:4063852-2,Volkslied,1,0,0,1,1
gnd:4202361-0,Volkslyrik,0,0,1,1,1
gnd:4078940-8,Volksmedizin,1,0,0,1,1
gnd:4063854-6,Volksmusik,1,0,0,1,1
gnd:4204336-0,Volkspark,1,0,0,1,1
gnd:4188544-2,Volksrechte,0,0,1,1,1
gnd:4130894-3,Volksschauspiel,1,0,0,1,1
gnd:4131581-9,Volksschullehrer,1,0,0,1,1
gnd:4127991-8,Volksstimmung,1,0,0,1,1
gnd:4063869-8,Volkstanz,1,0,0,1,1
gnd:4188561-2,Volksverhetzung,0,0,1,1,1
gnd:4139002-7,Volksvermögen,1,0,0,1,1
gnd:4274883-5,Volksweisheit,1,0,0,1,1
gnd:4188564-8,Volkswille,1,0,0,1,1
gnd:4188566-1,Volkswirt,0,0,1,1,1
gnd:4131673-3,Volkswirtschaftliches Rechnungswesen,0,1,0,1,1
gnd:4379661-8,Volkswirtschaftliches Studium,0,0,1,1,1
gnd:4063892-3,Volkswirtschaftsplan,1,0,0,1,1
gnd:7748851-9,Vollbremsung,1,0,0,1,1
gnd:1171676204,Vollendung (Strafrecht),1,0,0,1,1
gnd:4188572-7,Vollformgießen,1,0,0,1,1
gnd:4063901-0,Volljährigkeit,0,0,1,1,1
gnd:4188575-2,Vollkommenheit,1,0,0,1,1
gnd:4117398-3,Vollkornkost,1,0,0,1,1
gnd:4125500-8,Vollkostenrechnung,1,0,0,1,1
gnd:4469816-1,Vollstreckungshilfe,1,0,0,1,1
gnd:4136162-3,Vollstreckungsverfahren,0,0,1,1,1
gnd:4162954-1,Vollzugsdienst,0,0,1,1,1
gnd:4255558-9,Vollzugslockerung,0,0,1,1,1
gnd:4356121-4,Volonté générale,1,0,0,1,1
gnd:4188604-5,Voltage-Clamp-Methode,1,0,0,1,1
gnd:4401308-5,Volterra-Stieltjes-Integralgleichung,1,0,0,1,1
gnd:4534768-2,Volumendaten,1,0,0,1,1
gnd:4188612-4,Volumenmessung,1,0,0,1,1
gnd:4121886-3,Vor- und Frühgeschichte (Fach),1,0,0,1,1
gnd:4188637-9,Vorbehandlung (Technik),1,0,0,1,1
gnd:4188640-9,Vorberufliche Bildung,1,0,0,1,1
gnd:4447273-0,Vorbesitzer,1,0,0,1,1
gnd:7689286-4,Vorcodierung,1,0,0,1,1
gnd:4240199-9,Vorderkante,1,0,0,1,1
gnd:4188653-7,Vorerbe,1,0,0,1,1
gnd:4188657-4,Vorfluter,1,0,0,1,1
gnd:4647529-1,Vorform,1,0,0,1,1
gnd:7743445-6,Vorgeschichte (Motiv),0,0,1,1,1
gnd:4188660-4,Vorgesellschaft,1,0,0,1,1
gnd:4318910-6,Vorhaben- und Erschließungsplan,1,0,0,1,1
gnd:1186867671,Vorhabenbezogener Bebauungsplan,1,0,0,1,1
gnd:4188667-7,Vorhang,1,0,0,1,1
gnd:4063980-0,Vorkalkulation,1,0,0,1,1
gnd:1051617316,Vorkurs,1,0,0,1,1
gnd:4127138-5,Vorleistungspflicht,1,0,0,1,1
gnd:4188681-1,Vorläufige Vollstreckbarkeit,0,0,1,1,1
gnd:4188687-2,Vormischflamme,0,0,1,1,1
gnd:4236096-1,Vorprodukt,1,0,0,1,1
gnd:4188697-5,Vorranggebiet,1,0,0,1,1
gnd:4188698-7,Vorrat,1,0,0,1,1
gnd:4461765-3,Vorschlag,1,0,0,1,1
gnd:4188708-6,Vorschubantrieb,0,1,0,1,1
gnd:4188709-8,Vorschule (Gymnasium),1,0,0,1,1
gnd:4140716-7,Vorsehung,1,0,0,1,1
gnd:4287125-6,Vorsichtsprinzip,0,0,1,1,1
gnd:4188716-5,Vorsitzender,0,0,1,1,1
gnd:4136599-9,Vorsorgeprinzip,1,0,0,1,1
gnd:4272162-3,Vorspannung mit sofortigem Verbund,1,0,0,1,1
gnd:4064028-0,Vorspeise,1,0,0,1,1
gnd:4568237-9,Vorsprechen,1,0,0,1,1
gnd:4188729-3,Vorsteuerabzug,1,0,0,1,1
gnd:4699634-5,Vorsteuerung,1,0,0,1,1
gnd:4188732-3,Vorteil,1,0,0,1,1
gnd:4403014-9,Vorverarbeitung,0,0,1,1,1
gnd:4134110-7,Vorverständnis,1,0,0,1,1
gnd:4188742-6,Vorverurteilung,1,0,0,1,1
gnd:4188745-1,Vorwahl (Politik),0,0,1,1,1
gnd:4188746-3,Vorweggenommene Erbfolge,1,0,0,1,1
gnd:4124412-6,Vorzeitige Beendigung,1,0,0,1,1
gnd:4188760-8,Voyager (Raumsonde),1,0,0,1,1
gnd:4312425-2,Vulgarität,0,0,1,1,1
gnd:4324736-2,Vulkanisat,1,0,0,1,1
gnd:4493107-4,Vulkanisch-sedimentäres Gestein,1,0,0,1,1
gnd:4240517-8,Vulkanische Decke,1,0,0,1,1
gnd:4298909-7,Vätertheologie,0,0,1,1,1
gnd:4477681-0,Völkergemeinschaft,0,1,0,1,1
gnd:4188476-0,Völkergewohnheitsrecht,0,0,1,1,1
gnd:4389545-1,WORD für WINDOWS 95,0,1,0,1,1
gnd:4330914-8,WZNW-Modell,0,1,0,1,1
gnd:4132596-5,Waage,1,0,0,1,1
gnd:4386046-1,Wabi (Philosophie),1,0,0,1,1
gnd:4137154-9,Wachs,0,1,0,1,1
gnd:4474216-2,Wachstumsförderer,0,0,1,1,1
gnd:4136401-6,Wachstumshemmung,1,0,0,1,1
gnd:4121889-9,Wachstumspfad,1,0,0,1,1
gnd:4399773-9,Waffenindustrie,0,0,1,1,1
gnd:4477603-2,Waffenproduktion,0,0,1,1,1
gnd:4124419-9,Waffenstillstand,1,0,0,1,1
gnd:4064240-9,Wagen,1,0,0,1,1
gnd:4188903-4,Wahhabiten,1,0,0,1,1
gnd:4188910-1,Wahlenthaltung,0,0,1,1,1
gnd:4188911-3,Wahlergebnis,1,0,0,1,1
gnd:4133392-5,Wahlfeststellung,1,0,0,1,1
gnd:4188918-6,Wahlkreis,1,0,0,1,1
gnd:4188919-8,Wahlkreiseinteilung,1,0,0,1,1
gnd:7684283-6,Wahlpflicht,1,0,0,1,1
gnd:4188925-3,Wahlpflichtunterricht,0,1,0,1,1
gnd:4188927-7,Wahlprogramm,1,0,0,1,1
gnd:4188929-0,Wahlprüfung,0,0,1,1,1
gnd:4188938-1,Wahlverfahren,1,0,0,1,1
gnd:4137657-2,Wahn,1,0,0,1,1
gnd:7852448-9,Wahrheitstabelle,0,1,0,1,1
gnd:4188949-6,Wahrnehmbarkeit,1,0,0,1,1
gnd:4127147-6,Wahrnehmung berechtigter Interessen,1,0,0,1,1
gnd:4188950-2,Wahrnehmungstäuschung,0,1,0,1,1
gnd:4363195-2,Wahrscheinlichkeitsintegral,1,0,0,1,1
gnd:4464431-0,Wahrscheinlichkeitslogik,1,0,0,1,1
gnd:4410515-0,Wahrscheinlichkeitsraum,1,0,0,1,1
gnd:4139280-2,Waisenhaus,1,0,0,1,1
gnd:4188963-0,Wald (Motiv),1,0,0,1,1
gnd:4188964-2,Waldameise,1,0,0,1,1
gnd:1161142630,Waldbaden,0,1,0,1,1
gnd:4392530-3,Waldbauer,0,0,1,1,1
gnd:4295960-3,Waldbaum,1,0,0,1,1
gnd:4792502-4,Waldbesitzer,0,0,1,1,1
gnd:4064382-7,Waldenser,1,0,0,1,1
gnd:4188976-9,Waldgrenze,1,0,0,1,1
gnd:4461766-5,Waldhumus,1,0,0,1,1
gnd:4188981-2,Waldhygiene,0,0,1,1,1
gnd:4188982-4,Waldimkerei,0,0,1,1,1
gnd:4619203-7,Waldkindergarten,0,1,0,1,1
gnd:4064401-7,Waldkrankheit,1,0,0,1,1
gnd:4188987-3,Waldlandschaft,0,1,0,1,1
gnd:4278224-7,Waldmaikäfer,0,1,0,1,1
gnd:4064412-1,Waldpflanzen,1,0,0,1,1
gnd:4524916-7,Waldpflanzenzüchtung,0,1,0,1,1
gnd:4188994-0,Waldrand,1,0,0,1,1
gnd:4189000-0,Waldsteppe,1,0,0,1,1
gnd:4139845-2,Waldweide,1,0,0,1,1
gnd:4139302-8,Walkman,0,1,0,1,1
gnd:4189016-4,Wallfahrtskirche,1,0,0,1,1
gnd:4189020-6,Wallfahrtsweg,0,0,1,1,1
gnd:4064508-3,Walzen,1,0,0,1,1
gnd:4132667-2,Walzenmühle,1,0,0,1,1
gnd:4189042-5,Walzer,0,0,1,1,1
gnd:4392805-5,Walzplattieren,1,0,0,1,1
gnd:4211385-4,Wanderarbeit,1,0,0,1,1
gnd:4191623-2,Wanderfeldverstärker,0,1,0,1,1
gnd:1052206883,Wandertaube,1,0,0,1,1
gnd:4117585-2,Wandervogel,1,0,0,1,1
gnd:4189075-9,Wanderwelle,1,0,0,1,1
gnd:4189085-1,Wandtafel,0,1,0,1,1
gnd:4266167-5,Wang-Yangming-Schule,0,1,0,1,1
gnd:4189087-5,Wankbewegung,1,0,0,1,1
gnd:4189091-7,Wanzen,1,0,0,1,1
gnd:4136537-9,Warenbörse,1,0,0,1,1
gnd:4268591-6,Wareneingang,1,0,0,1,1
gnd:4064592-7,Warenhaus,0,0,1,1,1
gnd:4197140-1,Warenklassifikation,0,1,0,1,1
gnd:4064603-8,Warentermingeschäft,1,0,0,1,1
gnd:4136539-2,Warenterminhandel,1,0,0,1,1
gnd:4064605-1,Warentest,0,0,1,1,1
gnd:4064612-9,Warenzeichen,0,0,1,1,1
gnd:4189126-0,Warmfestigkeit,1,0,0,1,1
gnd:4323643-1,Warmhaus,0,1,0,1,1
gnd:4079045-9,Warmumformen,1,0,0,1,1
gnd:4189131-4,Warmwalzen,1,0,0,1,1
gnd:4121902-8,Warmwasserheizung,1,0,0,1,1
gnd:4218770-9,Warnsignal,1,0,0,1,1
gnd:4641327-3,Warped-product-Raum,0,0,1,1,1
gnd:4064645-2,Warrau,1,0,0,1,1
gnd:4462229-6,Warrau-Sprache,1,0,0,1,1
gnd:4189147-8,Warten,1,0,0,1,1
gnd:7687780-2,Wartesaal,1,0,0,1,1
gnd:4189150-8,Warteschlange,0,1,0,1,1
gnd:4125472-7,Wartungsvertrag,1,0,0,1,1
gnd:4189157-0,Warve,1,0,0,1,1
gnd:4428141-9,Warvenchronologie,1,0,0,1,1
gnd:4189159-4,Waschanlage,0,0,1,1,1
gnd:4306916-2,Waschbär,1,0,0,1,1
gnd:4189161-2,Waschhilfsmittel,1,0,0,1,1
gnd:4320929-4,Waschmittelenzym,1,0,0,1,1
gnd:4285271-7,Wasser-in-Öl-Emulsion,1,0,0,1,1
gnd:4189175-2,Wasseraufnahme,1,0,0,1,1
gnd:4064699-3,Wasserball,0,0,1,1,1
gnd:4470652-2,Wasserbewegung,1,0,0,1,1
gnd:4376539-7,Wasserblüte,0,1,0,1,1
gnd:4297605-4,Wasserdampftransport,0,1,0,1,1
gnd:4255569-3,Wassereinbruch,0,1,0,1,1
gnd:4222237-0,Wassereinsparung,1,0,0,1,1
gnd:1241832277,Wassereinspritzung,1,0,0,1,1
gnd:4064722-5,Wassergefährdender Stoff,1,0,0,1,1
gnd:4189198-3,Wassergehalt,1,0,0,1,1
gnd:4392082-2,Wasserglasfarbe,0,1,0,1,1
gnd:4698991-2,Wassergöttin,0,1,0,1,1
gnd:4064731-6,Wasserhaltung,1,0,0,1,1
gnd:4471464-6,Wasserhärte,1,0,0,1,1
gnd:4289289-2,Wasserkanal,0,0,1,1,1
gnd:4064743-2,Wasserkopf,1,0,0,1,1
gnd:4189217-3,Wasserkraftmaschine,1,0,0,1,1
gnd:4189219-7,Wasserkühlung,1,0,0,1,1
gnd:4125124-6,Wasserlack,1,0,0,1,1
gnd:4189220-3,Wasserlinse,0,1,0,1,1
gnd:4189230-6,Wasserminze,0,1,0,1,1
gnd:4189233-1,Wassermolekül,0,1,0,1,1
gnd:4126929-9,Wasserreis,1,0,0,1,1
gnd:4189265-3,Wasserstoffatom,0,1,0,1,1
gnd:4121907-7,Wasserstoffversprödung,1,0,0,1,1
gnd:1239855621,Wasserstoffwirtschaft,0,0,1,1,1
gnd:4192673-0,Wasserstrahlschneiden,1,0,0,1,1
gnd:4064794-8,Wasserstraße,0,1,0,1,1
gnd:4064802-3,Wassertiere,0,0,1,1,1
gnd:4130739-2,Wassertropfen,1,0,0,1,1
gnd:4189292-6,Wasserturbine,1,0,0,1,1
gnd:4064809-6,Wasserturm,0,1,0,1,1
gnd:4131147-4,Wasserverlust,1,0,0,1,1
gnd:4334002-7,Wasserüberleitung,1,0,0,1,1
gnd:4455682-2,Wastingsyndrom,0,0,1,1,1
gnd:4796262-8,Wavelet-Basis,0,1,0,1,1
gnd:4818047-6,Web Dynpro,1,0,0,1,1
gnd:4801853-3,Web caching,1,0,0,1,1
gnd:4835424-7,Web to date 4.0,1,0,0,1,1
gnd:7826295-1,Web-Designer,1,0,0,1,1
gnd:1068348321,WebSocket,1,0,0,1,1
gnd:4702249-8,WebSphere,1,0,0,1,1
gnd:7529544-1,Webcam,0,0,1,1,1
gnd:4948690-1,Webforum,1,0,0,1,1
gnd:1079480048,Webinar,0,1,0,1,1
gnd:7653146-6,Wechselkosten,1,0,0,1,1
gnd:4117603-0,Wechselrecht,1,0,0,1,1
gnd:4189346-3,Wechselstrommotor,0,1,0,1,1
gnd:4189349-9,Wechselstromsystem,0,0,1,1,1
gnd:4672911-2,Wechselverkehrszeichen,1,0,0,1,1
gnd:4189364-5,Wegebau,0,1,0,1,1
gnd:1059146835,Wegeführung,1,0,0,1,1
gnd:4491527-5,Wegenetz,0,1,0,1,1
gnd:4239250-0,Wegfall,1,0,0,1,1
gnd:1038799295,Weggrößenverfahren,1,0,0,1,1
gnd:4189372-4,Wegnahme,1,0,0,1,1
gnd:4317275-1,Wehrkraftzersetzung,1,0,0,1,1
gnd:4510857-2,Wehrmaterial,1,0,0,1,1
gnd:4189396-7,Wehrverfassung,0,1,0,1,1
gnd:1290471878,Weibliche Ejakulation,1,0,0,1,1
gnd:4317699-9,Weibliche Familienangehörige,1,0,0,1,1
gnd:4405204-2,Weibliche Freiwillige,0,0,1,1,1
gnd:4287558-4,Weibliche Jugend (14 Jahre),1,0,0,1,1
gnd:4715048-8,Weibliche Jugend (14-18 Jahre),1,0,0,1,1
gnd:7538476-0,Weibliche Jugend (15-17 Jahre),1,0,0,1,1
gnd:4288103-1,Weibliche Jugend (16 Jahre),1,0,0,1,1
gnd:7580746-4,Weibliche Jugend (16-25 Jahre),0,0,1,1,1
gnd:4189400-5,Weibliche Jugend (Motiv),0,0,1,1,1
gnd:7539320-7,Weibliche Kriminelle,1,0,0,1,1
gnd:4189403-0,Weibliche Obdachlose,1,0,0,1,1
gnd:4758311-3,Weibliche Radikale,0,0,1,1,1
gnd:7540467-9,Weibliche Rechtsradikale,1,0,0,1,1
gnd:4131694-0,Weibliche Selbstständige,0,0,1,1,1
gnd:4539459-3,Weibliche Straffällige,1,0,0,1,1
gnd:4135983-5,Weibliche Strafgefangene,0,0,1,1,1
gnd:7613388-6,Weibliche Vermisste,0,0,1,1,1
gnd:4553639-9,Weibliche Weiße (Motiv),0,1,0,1,1
gnd:4800047-4,Weibliche türkische Jugendliche,1,0,0,1,1
gnd:4189404-2,Weiblicher Akt,0,1,0,1,1
gnd:4129530-4,Weibliches Geschlechtsorgan,0,1,0,1,1
gnd:4369260-6,Weibliches Mitglied,0,0,1,1,1
gnd:4396956-2,Weibliches Parteimitglied,0,0,1,1,1
gnd:4199705-0,Weich-PVC,1,0,0,1,1
gnd:4136183-0,Weiche (Eisenbahn),1,0,0,1,1
gnd:4205611-1,Weichteile,0,1,0,1,1
gnd:4189416-9,Weichteiltumor,1,0,0,1,1
gnd:4065043-1,Weichteilverletzung,1,0,0,1,1
gnd:4189417-0,Weichtiere,1,0,0,1,1
gnd:4128980-8,Weide (Landwirtschaft),0,1,0,1,1
gnd:4367117-2,Weidehaltung,1,0,0,1,1
gnd:4130986-8,Weidelgras,0,0,1,1,1
gnd:4117607-8,Weihnachten (Motiv),1,0,0,1,1
gnd:4065076-5,Weihnachtsbaum,1,0,0,1,1
gnd:4189431-5,Weihnachtserzählung,1,0,0,1,1
gnd:4300109-9,Weihnachtsfestkreis,1,0,0,1,1
gnd:4189434-0,Weihnachtslied,1,0,0,1,1
gnd:4065081-9,Weihnachtsspiel,1,0,0,1,1
gnd:4189437-6,Weihnachtsstern (Pflanze),0,1,0,1,1
gnd:4189438-8,Weihrauch,1,0,0,1,1
gnd:4807771-9,Weihrauchstrauch,1,0,0,1,1
gnd:4278838-9,Weinanalyse,0,1,0,1,1
gnd:4065147-2,Weinen (Motiv),1,0,0,1,1
gnd:4207291-8,Weingut,1,0,0,1,1
gnd:4130445-7,Weinkeller,1,0,0,1,1
gnd:4217882-4,Weinkonsum,0,0,1,1,1
gnd:4117614-5,Weintraube,1,0,0,1,1
gnd:4189481-9,Weisheitsliteratur,1,0,0,1,1
gnd:4128867-1,Weiterbeschäftigungsanspruch,1,0,0,1,1
gnd:4243456-7,Weiterführender Nebensatz,0,0,1,1,1
gnd:4117623-6,Weitergehende Abwasserreinigung,1,0,0,1,1
gnd:4065288-9,Weizenanbau,1,0,0,1,1
gnd:4410203-3,Weizenprodukt,1,0,0,1,1
gnd:4233576-0,Weizenproduktion,1,0,0,1,1
gnd:4189539-3,Weizenzüchtung,0,1,0,1,1
gnd:4189486-8,Weißbier,1,0,0,1,1
gnd:4140565-1,Weiße (Motiv),1,0,0,1,1
gnd:4215412-1,Weißes Kontinuum,0,1,0,1,1
gnd:4300697-8,Weißfäulepilze,0,0,1,1,1
gnd:4351304-9,Weißgardisten,0,1,0,1,1
gnd:4137951-2,Weißkohl,1,0,0,1,1
gnd:4189560-5,Welle-Teilchen-Dualismus,1,0,0,1,1
gnd:4121913-2,Wellendichtung,1,0,0,1,1
gnd:4189543-5,Wellenenergie,1,0,0,1,1
gnd:7651019-0,Wellenfeldsynthese,1,0,0,1,1
gnd:4322769-7,Wellenlehre,0,1,0,1,1
gnd:4258941-1,Wellenleiterlaser,0,0,1,1,1
gnd:4065320-1,Wellensittich,1,0,0,1,1
gnd:4139380-6,Weltall (Motiv),1,0,0,1,1
gnd:7856903-5,Weltanschauung (Motiv),1,0,0,1,1
gnd:4117624-8,Weltbilanz,1,0,0,1,1
gnd:4625760-3,Weltbürger,1,0,0,1,1
gnd:4138953-0,Weltkirche,1,0,0,1,1
gnd:1180540433,Weltkrieg,1,0,0,1,1
gnd:4233831-1,Weltliche Musik,1,0,0,1,1
gnd:4189601-4,Weltliches Lied,1,0,0,1,1
gnd:4255955-8,Weltoffenheit,0,0,1,1,1
gnd:1027819133,Weltordnung (Motiv),1,0,0,1,1
gnd:7732783-4,Weltraumarchäologie,1,0,0,1,1
gnd:4322449-0,Weltraummüll,1,0,0,1,1
gnd:4260287-7,Weltraumteleskop,0,1,0,1,1
gnd:4475743-8,Weltraumwaffe,0,1,0,1,1
gnd:4189611-7,Weltschmerz,1,0,0,1,1
gnd:4117630-3,Weltstaat,1,0,0,1,1
gnd:4189613-0,Welttheater,0,0,1,1,1
gnd:7755787-6,Wendelschwingförderer,1,0,0,1,1
gnd:4189623-3,Wendeltreppe,1,0,0,1,1
gnd:4616387-6,Wendepunkt,1,0,0,1,1
gnd:1315347016,Wendepunkt (Analysis),1,0,0,1,1
gnd:4417141-9,Weniggegliederte Schule,0,0,1,1,1
gnd:4227494-1,Werbeausgaben,1,0,0,1,1
gnd:4427177-3,Werbeeinnahmen,0,1,0,1,1
gnd:4288320-9,Werbefigur,1,0,0,1,1
gnd:4079177-4,Werbegrafik,0,0,1,1,1
gnd:4133375-5,Werbemittel,0,1,0,1,1
gnd:4079179-8,Werbeslogan,1,0,0,1,1
gnd:4197734-8,Werbespot,0,1,0,1,1
gnd:4189648-8,Werbewirkungsforschung,1,0,0,1,1
gnd:4189650-6,Werbewirtschaft,1,0,0,1,1
gnd:4065547-7,Werbungskosten,1,0,0,1,1
gnd:4065573-8,Werkschutz,1,0,0,1,1
gnd:4065578-7,Werkstattfertigung,1,0,0,1,1
gnd:4140618-7,Werkstattsteuerung,1,0,0,1,1
gnd:4189668-3,Werkstoffkurzzeichen,1,0,0,1,1
gnd:4189669-5,Werkstoffnummer,1,0,0,1,1
gnd:4130269-2,Werkstoffpaarung,0,1,0,1,1
gnd:1100324631,Werkstoffwissenschaftlerin,1,0,0,1,1
gnd:4065605-6,Werkzeugmaschinenbau,0,1,0,1,1
gnd:4065617-2,Werkzeugwechsel,1,0,0,1,1
gnd:4437092-1,Wertevorrat,0,1,0,1,1
gnd:4189700-6,Wertforschung,1,0,0,1,1
gnd:4137894-5,Wertfreiheit,1,0,0,1,1
gnd:4079188-9,Wertpapierbörse,1,0,0,1,1
gnd:4189704-3,Wertpapierdepot,1,0,0,1,1
gnd:4189705-5,Wertpapieremission,1,0,0,1,1
gnd:4276895-0,Wertpapierleihe,0,0,1,1,1
