LabelNorm,RawLabelExample,NumDistinctIDs,TotalCount,Entropy_bits,NormalizedEntropy,HHI,DominantID,DominantCount,DominantShare
tektonik (kunst),Tektonik (Kunst),1,1,-0.0,0.0,1.0,gnd:4318566-6,1,1.0
tektonosphäre,Tektonosphäre,1,1,-0.0,0.0,1.0,gnd:4288881-5,1,1.0
telechirurgie,Telechirurgie,1,1,-0.0,0.0,1.0,gnd:7611706-6,1,1.0
teledienste,Teledienste,1,1,-0.0,0.0,1.0,gnd:4647488-2,1,1.0
telefax,Telefax,1,1,-0.0,0.0,1.0,gnd:4184642-4,1,1.0
telefonanlage,Telefonanlage,1,1,-0.0,0.0,1.0,gnd:4016852-9,1,1.0
telefonhilfe,Telefonhilfe,1,1,-0.0,0.0,1.0,gnd:4505269-4,1,1.0
telefonnetz,Telefonnetz,1,1,-0.0,0.0,1.0,gnd:4121257-5,1,1.0
telegrafenprozess,Telegrafenprozess,1,1,-0.0,0.0,1.0,gnd:1054876460,1,1.0
telekommunikation (motiv),Telekommunikation (Motiv),1,1,-0.0,0.0,1.0,gnd:4255661-2,1,1.0
telekommunikationsanlage,Telekommunikationsanlage,1,1,-0.0,0.0,1.0,gnd:4507370-3,1,1.0
telekonferenz,Telekonferenz,1,1,-0.0,0.0,1.0,gnd:4195321-6,1,1.0
telepathie,Telepathie,1,1,-0.0,0.0,1.0,gnd:4136651-7,1,1.0
telepräsenz,Telepräsenz,1,1,-0.0,0.0,1.0,gnd:4534538-7,1,1.0
telluroxide,Telluroxide,1,1,-0.0,0.0,1.0,gnd:4358101-8,1,1.0
telomer (molekulargenetik),Telomer (Molekulargenetik),1,1,-0.0,0.0,1.0,gnd:4310952-4,1,1.0
tempelbau,Tempelbau,1,1,-0.0,0.0,1.0,gnd:4416166-9,1,1.0
temperaturgradient,Temperaturgradient,1,1,-0.0,0.0,1.0,gnd:4233958-3,1,1.0
temperaturwechselbeständigkeit,Temperaturwechselbeständigkeit,1,1,-0.0,0.0,1.0,gnd:4282519-2,1,1.0
temperenzler,Temperenzler,1,1,-0.0,0.0,1.0,gnd:4663152-5,1,1.0
temperiergerät,Temperiergerät,1,1,-0.0,0.0,1.0,gnd:4721416-8,1,1.0
template (biochemie),Template (Biochemie),1,1,-0.0,0.0,1.0,gnd:4346800-7,1,1.0
temporallappen,Temporallappen,1,1,-0.0,0.0,1.0,gnd:4184705-2,1,1.0
tendenzschutz,Tendenzschutz,1,1,-0.0,0.0,1.0,gnd:4122377-9,1,1.0
teniposid,Teniposid,1,1,-0.0,0.0,1.0,gnd:4352523-4,1,1.0
tensegrity-roboter,Tensegrity-Roboter,1,1,-0.0,0.0,1.0,gnd:1218325364,1,1.0
tensorfunktion,Tensorfunktion,1,1,-0.0,0.0,1.0,gnd:4135267-1,1,1.0
tephra,Tephra,1,1,-0.0,0.0,1.0,gnd:4122378-0,1,1.0
tephrochronologie,Tephrochronologie,1,1,-0.0,0.0,1.0,gnd:4473453-0,1,1.0
teppichboden,Teppichboden,1,1,-0.0,0.0,1.0,gnd:4184728-3,1,1.0
teratogenitätstest,Teratogenitätstest,1,1,-0.0,0.0,1.0,gnd:4117188-3,1,1.0
teratologie,Teratologie,1,1,-0.0,0.0,1.0,gnd:4184741-6,1,1.0
terminkalender,Terminkalender,1,1,-0.0,0.0,1.0,gnd:4240226-8,1,1.0
terminologiearbeit,Terminologiearbeit,1,1,-0.0,0.0,1.0,gnd:4246652-0,1,1.0
ternäre legierung,Ternäre Legierung,1,1,-0.0,0.0,1.0,gnd:4205599-4,1,1.0
terpenderivate,Terpenderivate,1,1,-0.0,0.0,1.0,gnd:4609161-0,1,1.0
terphenyle,Terphenyle,1,1,-0.0,0.0,1.0,gnd:4184784-2,1,1.0
terpolymerisation,Terpolymerisation,1,1,-0.0,0.0,1.0,gnd:4184785-4,1,1.0
"terpyridinderivate (2,2':6',2''-)","Terpyridinderivate (2,2':6',2''-)",1,1,-0.0,0.0,1.0,gnd:4667950-9,1,1.0
terraforming,Terraforming,1,1,-0.0,0.0,1.0,gnd:7633635-9,1,1.0
terrasse,Terrasse,1,1,-0.0,0.0,1.0,gnd:4059522-5,1,1.0
terrasse (geologie),Terrasse (Geologie),1,1,-0.0,0.0,1.0,gnd:4184795-7,1,1.0
terrassengarten,Terrassengarten,1,1,-0.0,0.0,1.0,gnd:4449784-2,1,1.0
terrestrische navigation,Terrestrische Navigation,1,1,-0.0,0.0,1.0,gnd:4059526-2,1,1.0
terrestrisches sediment,Terrestrisches Sediment,1,1,-0.0,0.0,1.0,gnd:4272792-3,1,1.0
territorialer anspruch,Territorialer Anspruch,1,1,-0.0,0.0,1.0,gnd:4353957-9,1,1.0
territorialgewässer,Territorialgewässer,1,1,-0.0,0.0,1.0,gnd:4184800-7,1,1.0
territorialpolitik,Territorialpolitik,1,1,-0.0,0.0,1.0,gnd:4454848-5,1,1.0
"terror (schiff, 1813-)","Terror (Schiff, 1813-)",1,1,-0.0,0.0,1.0,gnd:7840277-3,1,1.0
tertiär,Tertiär,1,1,-0.0,0.0,1.0,gnd:4129379-4,1,1.0
tesla-transformator,Tesla-Transformator,1,1,-0.0,0.0,1.0,gnd:4449670-9,1,1.0
tesselation,Tesselation,1,1,-0.0,0.0,1.0,gnd:4810853-4,1,1.0
testamentsvollstreckung,Testamentsvollstreckung,1,1,-0.0,0.0,1.0,gnd:4184822-6,1,1.0
testdaten,Testdaten,1,1,-0.0,0.0,1.0,gnd:4592688-8,1,1.0
testimonien,Testimonien,1,1,-0.0,0.0,1.0,gnd:7794671-6,1,1.0
testkauf,Testkauf,1,1,-0.0,0.0,1.0,gnd:4214891-1,1,1.0
testmarkt,Testmarkt,1,1,-0.0,0.0,1.0,gnd:4184833-0,1,1.0
testtraining,Testtraining,1,1,-0.0,0.0,1.0,gnd:4184837-8,1,1.0
tetanustoxin,Tetanustoxin,1,1,-0.0,0.0,1.0,gnd:4184840-8,1,1.0
tetraazacyclotetradecanderivate,Tetraazacyclotetradecanderivate,1,1,-0.0,0.0,1.0,gnd:4467757-1,1,1.0
tetracyclin,Tetracyclin,1,1,-0.0,0.0,1.0,gnd:4059573-0,1,1.0
tetracycline,Tetracycline,1,1,-0.0,0.0,1.0,gnd:4078215-3,1,1.0
tetracyclinrepressor,Tetracyclinrepressor,1,1,-0.0,0.0,1.0,gnd:4278176-0,1,1.0
tetraeder,Tetraeder,1,1,-0.0,0.0,1.0,gnd:4129555-9,1,1.0
tetraethylsilicat (tetraethylorthosilicat),Tetraethylsilicat (Tetraethylorthosilicat),1,1,-0.0,0.0,1.0,gnd:4528790-9,1,1.0
tetrafluormethan,Tetrafluormethan,1,1,-0.0,0.0,1.0,gnd:4184884-6,1,1.0
tetragermabutadienderivate,Tetragermabutadienderivate,1,1,-0.0,0.0,1.0,gnd:4638326-8,1,1.0
tetrahydrocannabinole,Tetrahydrocannabinole,1,1,-0.0,0.0,1.0,gnd:4184890-1,1,1.0
tetrahydrocarbazole,Tetrahydrocarbazole,1,1,-0.0,0.0,1.0,gnd:4282793-0,1,1.0
tetrahymena pyriformis,Tetrahymena pyriformis,1,1,-0.0,0.0,1.0,gnd:4461917-0,1,1.0
tetraplegie,Tetraplegie,1,1,-0.0,0.0,1.0,gnd:4184918-8,1,1.0
tetrapodligand,Tetrapodligand,1,1,-0.0,0.0,1.0,gnd:4619886-6,1,1.0
tetrathiafulvalen,Tetrathiafulvalen,1,1,-0.0,0.0,1.0,gnd:4327908-9,1,1.0
tetrathiafulvalenderivate,Tetrathiafulvalenderivate,1,1,-0.0,0.0,1.0,gnd:4184923-1,1,1.0
tex,TEX,1,1,-0.0,0.0,1.0,gnd:4127872-0,1,1.0
text-to-speech,Text-to-Speech,1,1,-0.0,0.0,1.0,gnd:1071903659,1,1.0
textaufgabe,Textaufgabe,1,1,-0.0,0.0,1.0,gnd:4224715-9,1,1.0
textgliederung,Textgliederung,1,1,-0.0,0.0,1.0,gnd:4718949-6,1,1.0
textilarbeiter,Textilarbeiter,1,1,-0.0,0.0,1.0,gnd:4184946-2,1,1.0
textiles werken,Textiles Werken,1,1,-0.0,0.0,1.0,gnd:4078221-9,1,1.0
textilfaserherstellung,Textilfaserherstellung,1,1,-0.0,0.0,1.0,gnd:4391914-5,1,1.0
textilhandwerk,Textilhandwerk,1,1,-0.0,0.0,1.0,gnd:4326751-8,1,1.0
textilmaschine,Textilmaschine,1,1,-0.0,0.0,1.0,gnd:4135460-6,1,1.0
textilmuster,Textilmuster,1,1,-0.0,0.0,1.0,gnd:4199478-4,1,1.0
textilpflege,Textilpflege,1,1,-0.0,0.0,1.0,gnd:4059635-7,1,1.0
textilreinigung,Textilreinigung,1,1,-0.0,0.0,1.0,gnd:4059639-4,1,1.0
textilveredler färberei,Textilveredler Färberei,1,1,-0.0,0.0,1.0,gnd:4512702-5,1,1.0
textpragmatik,Textpragmatik,1,1,-0.0,0.0,1.0,gnd:7724795-4,1,1.0
texttheorie,Texttheorie,1,1,-0.0,0.0,1.0,gnd:4216276-2,1,1.0
textualität,Textualität,1,1,-0.0,0.0,1.0,gnd:4184964-4,1,1.0
tgv,TGV,1,1,-0.0,0.0,1.0,gnd:4117196-2,1,1.0
thailänderin,Thailänderin,1,1,-0.0,0.0,1.0,gnd:4465983-0,1,1.0
thalamus,Thalamus,1,1,-0.0,0.0,1.0,gnd:4184971-1,1,1.0
thallium,Thallium,1,1,-0.0,0.0,1.0,gnd:4059684-9,1,1.0
thalliumverbindungen,Thalliumverbindungen,1,1,-0.0,0.0,1.0,gnd:4184986-3,1,1.0
thatcherismus,Thatcherismus,1,1,-0.0,0.0,1.0,gnd:4630072-7,1,1.0
the early bird catches the worm,The early bird catches the worm,1,1,-0.0,0.0,1.0,gnd:1074203356,1,1.0
the method (schauspielunterricht),The method (Schauspielunterricht),1,1,-0.0,0.0,1.0,gnd:4387628-6,1,1.0
theaterfotografie,Theaterfotografie,1,1,-0.0,0.0,1.0,gnd:4199272-6,1,1.0
theaterkritik,Theaterkritik,1,1,-0.0,0.0,1.0,gnd:4059714-3,1,1.0
theaterprobe,Theaterprobe,1,1,-0.0,0.0,1.0,gnd:4185050-6,1,1.0
theaterproduktion,Theaterproduktion,1,1,-0.0,0.0,1.0,gnd:4261186-6,1,1.0
theaterrecht,Theaterrecht,1,1,-0.0,0.0,1.0,gnd:4185051-8,1,1.0
theaterspiel,Theaterspiel,1,1,-0.0,0.0,1.0,gnd:4140879-2,1,1.0
theatertruppe,Theatertruppe,1,1,-0.0,0.0,1.0,gnd:4126993-7,1,1.0
theatervorhang,Theatervorhang,1,1,-0.0,0.0,1.0,gnd:4185057-9,1,1.0
theatralik,Theatralik,1,1,-0.0,0.0,1.0,gnd:4375533-1,1,1.0
"theben (böotien, motiv)","Theben (Böotien, Motiv)",1,1,-0.0,0.0,1.0,gnd:4698386-7,1,1.0
theileria,Theileria,1,1,-0.0,0.0,1.0,gnd:4313836-6,1,1.0
thematische kartografie,Thematische Kartografie,1,1,-0.0,0.0,1.0,gnd:4185067-1,1,1.0
themenweg,Themenweg,1,1,-0.0,0.0,1.0,gnd:7725289-5,1,1.0
theologien der dritten welt,Theologien der Dritten Welt,1,1,-0.0,0.0,1.0,gnd:4059759-3,1,1.0
theologiestudentin,Theologiestudentin,1,1,-0.0,0.0,1.0,gnd:1037328655,1,1.0
theologische bibliothek,Theologische Bibliothek,1,1,-0.0,0.0,1.0,gnd:4185081-6,1,1.0
theologische fakultät,Theologische Fakultät,1,1,-0.0,0.0,1.0,gnd:4059768-4,1,1.0
theologische schule,Theologische Schule,1,1,-0.0,0.0,1.0,gnd:4654040-4,1,1.0
theoretische biophysik,Theoretische Biophysik,1,1,-0.0,0.0,1.0,gnd:4185096-8,1,1.0
theoretische geografie,Theoretische Geografie,1,1,-0.0,0.0,1.0,gnd:4509551-6,1,1.0
theoretische organische chemie,Theoretische organische Chemie,1,1,-0.0,0.0,1.0,gnd:4185101-8,1,1.0
theoria,Theoria,1,1,-0.0,0.0,1.0,gnd:4185104-3,1,1.0
theosophie,Theosophie,1,1,-0.0,0.0,1.0,gnd:4059789-1,1,1.0
therapeut,Therapeut,1,1,-0.0,0.0,1.0,gnd:4194046-5,1,1.0
therapeutische jurisprudenz,Therapeutische Jurisprudenz,1,1,-0.0,0.0,1.0,gnd:7853016-7,1,1.0
therapeutisches theater,Therapeutisches Theater,1,1,-0.0,0.0,1.0,gnd:4148813-1,1,1.0
therapiefreiheit,Therapiefreiheit,1,1,-0.0,0.0,1.0,gnd:7555694-7,1,1.0
therapieresistenz,Therapieresistenz,1,1,-0.0,0.0,1.0,gnd:4133317-2,1,1.0
thermalluftbild,Thermalluftbild,1,1,-0.0,0.0,1.0,gnd:4185119-5,1,1.0
thermalwasser,Thermalwasser,1,1,-0.0,0.0,1.0,gnd:4185120-1,1,1.0
thermische abfallbehandlung,Thermische Abfallbehandlung,1,1,-0.0,0.0,1.0,gnd:4496858-9,1,1.0
thermische unkrautbekämpfung,Thermische Unkrautbekämpfung,1,1,-0.0,0.0,1.0,gnd:4139511-6,1,1.0
thermisches kracken,Thermisches Kracken,1,1,-0.0,0.0,1.0,gnd:4203151-5,1,1.0
thermo-kapillare konvektion,Thermo-Kapillare Konvektion,1,1,-0.0,0.0,1.0,gnd:7728801-4,1,1.0
thermochemische behandlung,Thermochemische Behandlung,1,1,-0.0,0.0,1.0,gnd:4210167-0,1,1.0
thermochromie,Thermochromie,1,1,-0.0,0.0,1.0,gnd:4312655-8,1,1.0
thermodynamischer prozess,Thermodynamischer Prozess,1,1,-0.0,0.0,1.0,gnd:7660024-5,1,1.0
thermodynamischer zustand,Thermodynamischer Zustand,1,1,-0.0,0.0,1.0,gnd:4466700-0,1,1.0
thermodynamisches potenzial,Thermodynamisches Potenzial,1,1,-0.0,0.0,1.0,gnd:4338406-7,1,1.0
thermoelektrochemie,Thermoelektrochemie,1,1,-0.0,0.0,1.0,gnd:107936899X,1,1.0
thermofotovoltaik,Thermofotovoltaik,1,1,-0.0,0.0,1.0,gnd:7755300-7,1,1.0
thermohaline zirkulation,Thermohaline Zirkulation,1,1,-0.0,0.0,1.0,gnd:4363609-3,1,1.0
thermolumineszenz-dosimeter,Thermolumineszenz-Dosimeter,1,1,-0.0,0.0,1.0,gnd:4335462-2,1,1.0
thermolumineszenzmethode,Thermolumineszenzmethode,1,1,-0.0,0.0,1.0,gnd:4528803-3,1,1.0
thermomechanische behandlung,Thermomechanische Behandlung,1,1,-0.0,0.0,1.0,gnd:4059840-8,1,1.0
thermometer,Thermometer,1,1,-0.0,0.0,1.0,gnd:4185157-2,1,1.0
thermometrie,Thermometrie,1,1,-0.0,0.0,1.0,gnd:4135674-3,1,1.0
thermophile bakterien,Thermophile Bakterien,1,1,-0.0,0.0,1.0,gnd:4185160-2,1,1.0
thermoplastformteil,Thermoplastformteil,1,1,-0.0,0.0,1.0,gnd:4124310-9,1,1.0
thermoplastische formmasse,Thermoplastische Formmasse,1,1,-0.0,0.0,1.0,gnd:4231122-6,1,1.0
thermotoga maritima,Thermotoga maritima,1,1,-0.0,0.0,1.0,gnd:4310313-3,1,1.0
thermus,Thermus,1,1,-0.0,0.0,1.0,gnd:4371932-6,1,1.0
theseus (programm),THESEUS (Programm),1,1,-0.0,0.0,1.0,gnd:4134878-3,1,1.0
thiazolderivate,Thiazolderivate,1,1,-0.0,0.0,1.0,gnd:4342446-6,1,1.0
thin client,Thin client,1,1,-0.0,0.0,1.0,gnd:4594608-5,1,1.0
thioamide,Thioamide,1,1,-0.0,0.0,1.0,gnd:4185229-1,1,1.0
thioesterase ii,Thioesterase II,1,1,-0.0,0.0,1.0,gnd:4350505-3,1,1.0
thioketone,Thioketone,1,1,-0.0,0.0,1.0,gnd:4185264-3,1,1.0
thiol-ene-click-chemie,Thiol-Ene-Click-Chemie,1,1,-0.0,0.0,1.0,gnd:1077020600,1,1.0
thiophen,Thiophen,1,1,-0.0,0.0,1.0,gnd:4185284-9,1,1.0
thioredoxine,Thioredoxine,1,1,-0.0,0.0,1.0,gnd:4185301-5,1,1.0
thirring-modell,Thirring-Modell,1,1,-0.0,0.0,1.0,gnd:4320769-8,1,1.0
thixoforming,Thixoforming,1,1,-0.0,0.0,1.0,gnd:4458662-0,1,1.0
tholeiit,Tholeiit,1,1,-0.0,0.0,1.0,gnd:4222053-1,1,1.0
thomas-verfahren,Thomas-Verfahren,1,1,-0.0,0.0,1.0,gnd:4185325-8,1,1.0
thomson-streuung,Thomson-Streuung,1,1,-0.0,0.0,1.0,gnd:4185328-3,1,1.0
thoraxchirurgie,Thoraxchirurgie,1,1,-0.0,0.0,1.0,gnd:4059934-6,1,1.0
thorium,Thorium,1,1,-0.0,0.0,1.0,gnd:4185331-3,1,1.0
thoriumlagerstätte,Thoriumlagerstätte,1,1,-0.0,0.0,1.0,gnd:4185337-4,1,1.0
thromboembolie,Thromboembolie,1,1,-0.0,0.0,1.0,gnd:4059958-9,1,1.0
thromboplastine,Thromboplastine,1,1,-0.0,0.0,1.0,gnd:4185352-0,1,1.0
thrombose,Thrombose,1,1,-0.0,0.0,1.0,gnd:4059963-2,1,1.0
thrombozyt,Thrombozyt,1,1,-0.0,0.0,1.0,gnd:4059964-4,1,1.0
thrombozytopathie,Thrombozytopathie,1,1,-0.0,0.0,1.0,gnd:4185356-8,1,1.0
thronfolge,Thronfolge,1,1,-0.0,0.0,1.0,gnd:4185364-7,1,1.0
thronfolger,Thronfolger,1,1,-0.0,0.0,1.0,gnd:4380962-5,1,1.0
thulium,Thulium,1,1,-0.0,0.0,1.0,gnd:4185369-6,1,1.0
thyristor,Thyristor,1,1,-0.0,0.0,1.0,gnd:4060020-8,1,1.0
ti 89,TI 89,1,1,-0.0,0.0,1.0,gnd:4517814-8,1,1.0
ti 92,TI 92,1,1,-0.0,0.0,1.0,gnd:4401164-7,1,1.0
tian,Tian,1,1,-0.0,0.0,1.0,gnd:4765023-0,1,1.0
tick,Tick,1,1,-0.0,0.0,1.0,gnd:4185415-9,1,1.0
tiefenbild,Tiefenbild,1,1,-0.0,0.0,1.0,gnd:4493195-5,1,1.0
tiefenerkennung,Tiefenerkennung,1,1,-0.0,0.0,1.0,gnd:4690004-4,1,1.0
tiefengeothermie,Tiefengeothermie,1,1,-0.0,0.0,1.0,gnd:1123096341,1,1.0
tiefentektonik,Tiefentektonik,1,1,-0.0,0.0,1.0,gnd:4185426-3,1,1.0
tiefenverteilung,Tiefenverteilung,1,1,-0.0,0.0,1.0,gnd:4261672-4,1,1.0
tiefes neuronales netz,Tiefes neuronales Netz,1,1,-0.0,0.0,1.0,gnd:1313248339,1,1.0
tiefgang,Tiefgang,1,1,-0.0,0.0,1.0,gnd:7620632-4,1,1.0
tiefgefrieren,Tiefgefrieren,1,1,-0.0,0.0,1.0,gnd:4137293-1,1,1.0
tiefgründung,Tiefgründung,1,1,-0.0,0.0,1.0,gnd:4232320-4,1,1.0
tiefseeberg,Tiefseeberg,1,1,-0.0,0.0,1.0,gnd:4194294-2,1,1.0
tiefseeboden,Tiefseeboden,1,1,-0.0,0.0,1.0,gnd:4185437-8,1,1.0
tiefseegraben,Tiefseegraben,1,1,-0.0,0.0,1.0,gnd:4463868-1,1,1.0
tiefätzen,Tiefätzen,1,1,-0.0,0.0,1.0,gnd:4777043-0,1,1.0
tierart,Tierart,1,1,-0.0,0.0,1.0,gnd:4185459-7,1,1.0
tierbau,Tierbau,1,1,-0.0,0.0,1.0,gnd:4185460-3,1,1.0
tierdichtung,Tierdichtung,1,1,-0.0,0.0,1.0,gnd:4185462-7,1,1.0
tierethik (motiv),Tierethik (Motiv),1,1,-0.0,0.0,1.0,gnd:1155555767,1,1.0
tierhandel,Tierhandel,1,1,-0.0,0.0,1.0,gnd:4204561-7,1,1.0
tierische proteine,Tierische Proteine,1,1,-0.0,0.0,1.0,gnd:4304828-6,1,1.0
tierisches fett,Tierisches Fett,1,1,-0.0,0.0,1.0,gnd:4185477-9,1,1.0
tierisches lebensmittel,Tierisches Lebensmittel,1,1,-0.0,0.0,1.0,gnd:4185478-0,1,1.0
tiermaske,Tiermaske,1,1,-0.0,0.0,1.0,gnd:4185488-3,1,1.0
tiermedizinisches studium,Tiermedizinisches Studium,1,1,-0.0,0.0,1.0,gnd:4063417-6,1,1.0
tiermensch,Tiermensch,1,1,-0.0,0.0,1.0,gnd:4191520-3,1,1.0
tierprozess,Tierprozess,1,1,-0.0,0.0,1.0,gnd:4382865-6,1,1.0
tierpsychologie,Tierpsychologie,1,1,-0.0,0.0,1.0,gnd:4185497-4,1,1.0
tierseuchenrecht,Tierseuchenrecht,1,1,-0.0,0.0,1.0,gnd:4185502-4,1,1.0
tiersoziologie,Tiersoziologie,1,1,-0.0,0.0,1.0,gnd:4185503-6,1,1.0
tierärztin,Tierärztin,1,1,-0.0,0.0,1.0,gnd:4223083-4,1,1.0
tierärztliche behandlung,Tierärztliche Behandlung,1,1,-0.0,0.0,1.0,gnd:7542553-1,1,1.0
tiger,Tiger,1,1,-0.0,0.0,1.0,gnd:4185512-7,1,1.0
tiger (panzer),Tiger (Panzer),1,1,-0.0,0.0,1.0,gnd:4380707-0,1,1.0
tiktok,TikTok,1,1,-0.0,0.0,1.0,gnd:1243555017,1,1.0
time difference of arrival,Time Difference of Arrival,1,1,-0.0,0.0,1.0,gnd:1037888537,1,1.0
time-to-digital-converter,Time-to-Digital-Converter,1,1,-0.0,0.0,1.0,gnd:1114757691,1,1.0
timoshenko-balken,Timoshenko-Balken,1,1,-0.0,0.0,1.0,gnd:4185525-5,1,1.0
tinte,Tinte,1,1,-0.0,0.0,1.0,gnd:4185528-0,1,1.0
tischlerhandwerk,Tischlerhandwerk,1,1,-0.0,0.0,1.0,gnd:4128058-1,1,1.0
tischmanieren,Tischmanieren,1,1,-0.0,0.0,1.0,gnd:4204882-5,1,1.0
titanatom,Titanatom,1,1,-0.0,0.0,1.0,gnd:4300253-5,1,1.0
titanchalkogenide,Titanchalkogenide,1,1,-0.0,0.0,1.0,gnd:4185548-6,1,1.0
titandioxidherstellung,Titandioxidherstellung,1,1,-0.0,0.0,1.0,gnd:4224272-1,1,1.0
titangruppe,Titangruppe,1,1,-0.0,0.0,1.0,gnd:4532089-5,1,1.0
titelkupfer,Titelkupfer,1,1,-0.0,0.0,1.0,gnd:4185578-4,1,1.0
titelschutz,Titelschutz,1,1,-0.0,0.0,1.0,gnd:4121778-0,1,1.0
titration,Titration,1,1,-0.0,0.0,1.0,gnd:4117227-9,1,1.0
tits-komplex,Tits-Komplex,1,1,-0.0,0.0,1.0,gnd:4185583-8,1,1.0
titulatur,Titulatur,1,1,-0.0,0.0,1.0,gnd:4060243-6,1,1.0
tlm-methode,TLM-Methode,1,1,-0.0,0.0,1.0,gnd:4383425-5,1,1.0
tnm-system,TNM-System,1,1,-0.0,0.0,1.0,gnd:4122381-0,1,1.0
tocotrienole,Tocotrienole,1,1,-0.0,0.0,1.0,gnd:4385741-3,1,1.0
todesangst (motiv),Todesangst (Motiv),1,1,-0.0,0.0,1.0,gnd:4358770-7,1,1.0
todesbewusstsein,Todesbewusstsein,1,1,-0.0,0.0,1.0,gnd:4185596-6,1,1.0
todestrieb (motiv),Todestrieb (Motiv),1,1,-0.0,0.0,1.0,gnd:4597390-8,1,1.0
tofu,Tofu,1,1,-0.0,0.0,1.0,gnd:4060337-4,1,1.0
toleranzanalyse,Toleranzanalyse,1,1,-0.0,0.0,1.0,gnd:4382130-3,1,1.0
toluol,Toluol,1,1,-0.0,0.0,1.0,gnd:4185632-6,1,1.0
toluolsulfonamide,Toluolsulfonamide,1,1,-0.0,0.0,1.0,gnd:4572272-9,1,1.0
tomatenbronzefleckenvirus,Tomatenbronzefleckenvirus,1,1,-0.0,0.0,1.0,gnd:4308006-6,1,1.0
tomatensorte,Tomatensorte,1,1,-0.0,0.0,1.0,gnd:4423032-1,1,1.0
tomcat (programm),Tomcat (Programm),1,1,-0.0,0.0,1.0,gnd:4772589-8,1,1.0
tomcat 5.0,Tomcat 5.0,1,1,-0.0,0.0,1.0,gnd:4751401-2,1,1.0
tomcat 5.5,Tomcat 5.5,1,1,-0.0,0.0,1.0,gnd:4801109-5,1,1.0
tomita-takesaki-theorie,Tomita-Takesaki-Theorie,1,1,-0.0,0.0,1.0,gnd:4528273-0,1,1.0
tomosynthese,Tomosynthese,1,1,-0.0,0.0,1.0,gnd:4185644-2,1,1.0
"ton (akustik, motiv)","Ton (Akustik, Motiv)",1,1,-0.0,0.0,1.0,gnd:4650241-5,1,1.0
tonb-protein,TonB-Protein,1,1,-0.0,0.0,1.0,gnd:4320676-1,1,1.0
tonband,Tonband,1,1,-0.0,0.0,1.0,gnd:4135867-3,1,1.0
tonboden,Tonboden,1,1,-0.0,0.0,1.0,gnd:4185662-4,1,1.0
tonerzeugung,Tonerzeugung,1,1,-0.0,0.0,1.0,gnd:4185668-5,1,1.0
tonfrequenzverstärker,Tonfrequenzverstärker,1,1,-0.0,0.0,1.0,gnd:4377257-2,1,1.0
tonkarton,Tonkarton,1,1,-0.0,0.0,1.0,gnd:4377990-6,1,1.0
tonleiter,Tonleiter,1,1,-0.0,0.0,1.0,gnd:4060402-0,1,1.0
tonnelierter raum,Tonnelierter Raum,1,1,-0.0,0.0,1.0,gnd:4300598-6,1,1.0
tonsignal (vermittlungstechnik),Tonsignal (Vermittlungstechnik),1,1,-0.0,0.0,1.0,gnd:4212137-1,1,1.0
tonträgerindustrie,Tonträgerindustrie,1,1,-0.0,0.0,1.0,gnd:4267529-7,1,1.0
tonträgerproduzent,Tonträgerproduzent,1,1,-0.0,0.0,1.0,gnd:4284548-8,1,1.0
top-down-verfahren,Top-down-Verfahren,1,1,-0.0,0.0,1.0,gnd:4126067-3,1,1.0
topic map,Topic map,1,1,-0.0,0.0,1.0,gnd:7519574-4,1,1.0
topikalisierung,Topikalisierung,1,1,-0.0,0.0,1.0,gnd:4463730-5,1,1.0
topograf,Topograf,1,1,-0.0,0.0,1.0,gnd:4468490-3,1,1.0
topografische anatomie,Topografische Anatomie,1,1,-0.0,0.0,1.0,gnd:4185710-0,1,1.0
topoisomerasen,Topoisomerasen,1,1,-0.0,0.0,1.0,gnd:4367246-2,1,1.0
topologische algebra,Topologische Algebra,1,1,-0.0,0.0,1.0,gnd:4377377-1,1,1.0
topologische entropie,Topologische Entropie,1,1,-0.0,0.0,1.0,gnd:4528188-9,1,1.0
topologische halbgruppe,Topologische Halbgruppe,1,1,-0.0,0.0,1.0,gnd:4200462-7,1,1.0
topologische invariante,Topologische Invariante,1,1,-0.0,0.0,1.0,gnd:4310559-2,1,1.0
topologischer körper,Topologischer Körper,1,1,-0.0,0.0,1.0,gnd:4242582-7,1,1.0
topologischer ring,Topologischer Ring,1,1,-0.0,0.0,1.0,gnd:4311180-4,1,1.0
tor (motiv),Tor (Motiv),1,1,-0.0,0.0,1.0,gnd:4444600-7,1,1.0
torbau,Torbau,1,1,-0.0,0.0,1.0,gnd:4278285-5,1,1.0
torflagerstätte,Torflagerstätte,1,1,-0.0,0.0,1.0,gnd:4185723-9,1,1.0
torfmoos (gattung),Torfmoos (Gattung),1,1,-0.0,0.0,1.0,gnd:4185724-0,1,1.0
torfstich,Torfstich,1,1,-0.0,0.0,1.0,gnd:4241108-7,1,1.0
tories,Tories,1,1,-0.0,0.0,1.0,gnd:4185726-4,1,1.0
tornado,Tornado,1,1,-0.0,0.0,1.0,gnd:4185727-6,1,1.0
toroid (gruppentheorie),Toroid (Gruppentheorie),1,1,-0.0,0.0,1.0,gnd:4642415-5,1,1.0
toroidale anordnung,Toroidale Anordnung,1,1,-0.0,0.0,1.0,gnd:4376627-4,1,1.0
torpedo,Torpedo,1,1,-0.0,0.0,1.0,gnd:4139562-1,1,1.0
