LabelNorm,RawLabelExample,SubjectID,TrainCount,DevCount,TestCount,TotalCount
wagen,Wagen,gnd:4064240-9,1,0,0,1
wagnis,Wagnis,gnd:4137207-4,2,0,0,2
wagnisfinanzierungsgesellschaft,Wagnisfinanzierungsgesellschaft,gnd:4192818-0,7,0,1,8
wahhabiten,Wahhabiten,gnd:4188903-4,1,0,0,1
wahl,Wahl,gnd:4064286-0,33,3,3,39
wahlbeteiligung,Wahlbeteiligung,gnd:4188909-5,3,0,2,5
wahlenthaltung,Wahlenthaltung,gnd:4188910-1,0,0,1,1
wahlergebnis,Wahlergebnis,gnd:4188911-3,1,0,0,1
wahlfeststellung,Wahlfeststellung,gnd:4133392-5,1,0,0,1
wahlforschung,Wahlforschung,gnd:4134121-1,8,2,7,17
wahlkampf,Wahlkampf,gnd:4064292-6,33,4,10,47
wahlkampffinanzierung,Wahlkampffinanzierung,gnd:4188916-2,2,0,0,2
wahlkreis,Wahlkreis,gnd:4188918-6,1,0,0,1
wahlkreiseinteilung,Wahlkreiseinteilung,gnd:4188919-8,1,0,0,1
wahlmöglichkeit,Wahlmöglichkeit,gnd:4188922-8,4,0,0,4
wahlpflicht,Wahlpflicht,gnd:7684283-6,1,0,0,1
wahlpflichtunterricht,Wahlpflichtunterricht,gnd:4188925-3,0,1,0,1
wahlprognose,Wahlprognose,gnd:4064300-1,2,0,0,2
wahlprogramm,Wahlprogramm,gnd:4188927-7,1,0,0,1
wahlpropaganda,Wahlpropaganda,gnd:4188928-9,2,1,1,4
wahlprüfung,Wahlprüfung,gnd:4188929-0,0,0,1,1
wahlrecht,Wahlrecht,gnd:4064302-5,11,2,3,16
wahlrechtsreform,Wahlrechtsreform,gnd:4188932-0,2,0,0,2
wahlsystem,Wahlsystem,gnd:4139210-3,10,3,5,18
wahlverfahren,Wahlverfahren,gnd:4188938-1,1,0,0,1
wahlverhalten,Wahlverhalten,gnd:4079009-5,26,5,13,44
wahlversprechen,Wahlversprechen,gnd:4468078-8,2,0,0,2
wahn,Wahn,gnd:4137657-2,1,0,0,1
wahnsinn,Wahnsinn,gnd:4293233-6,3,0,2,5
wahrheit,Wahrheit,gnd:4064314-1,18,2,8,28
wahrheit (motiv),Wahrheit (Motiv),gnd:4374358-4,2,0,0,2
wahrheitsermittlung,Wahrheitsermittlung,gnd:4188946-0,2,0,1,3
wahrheitskommission,Wahrheitskommission,gnd:4541305-8,2,0,0,2
wahrheitstabelle,Wahrheitstabelle,gnd:7852448-9,0,1,0,1
wahrheitstheorie,Wahrheitstheorie,gnd:4127146-4,3,0,2,5
wahrnehmbarkeit,Wahrnehmbarkeit,gnd:4188949-6,1,0,0,1
wahrnehmung,Wahrnehmung,gnd:4064317-7,100,18,37,155
wahrnehmung (motiv),Wahrnehmung (Motiv),gnd:4259404-2,1,1,0,2
wahrnehmung berechtigter interessen,Wahrnehmung berechtigter Interessen,gnd:4127147-6,1,0,0,1
wahrnehmungsförderung,Wahrnehmungsförderung,gnd:4124421-7,4,0,5,9
wahrnehmungsgeografie,Wahrnehmungsgeografie,gnd:4197495-5,2,1,1,4
wahrnehmungslernen,Wahrnehmungslernen,gnd:4124422-9,2,1,1,4
wahrnehmungspsychologie,Wahrnehmungspsychologie,gnd:4079011-3,10,5,4,19
wahrnehmungsstörung,Wahrnehmungsstörung,gnd:4126861-1,6,0,0,6
wahrnehmungstest,Wahrnehmungstest,gnd:4387450-2,2,1,0,3
wahrnehmungstäuschung,Wahrnehmungstäuschung,gnd:4188950-2,0,1,0,1
wahrscheinlichkeit,Wahrscheinlichkeit,gnd:4137007-7,16,2,2,20
wahrscheinlichkeitsintegral,Wahrscheinlichkeitsintegral,gnd:4363195-2,1,0,0,1
wahrscheinlichkeitslogik,Wahrscheinlichkeitslogik,gnd:4464431-0,1,0,0,1
wahrscheinlichkeitsmaß,Wahrscheinlichkeitsmaß,gnd:4137556-7,1,1,0,2
wahrscheinlichkeitsmetrik,Wahrscheinlichkeitsmetrik,gnd:4423954-3,1,0,1,2
wahrscheinlichkeitsraum,Wahrscheinlichkeitsraum,gnd:4410515-0,1,0,0,1
wahrscheinlichkeitsrechnung,Wahrscheinlichkeitsrechnung,gnd:4064324-4,98,29,15,142
wahrscheinlichkeitstheorie,Wahrscheinlichkeitstheorie,gnd:4079013-7,98,24,13,135
wahrscheinlichkeitsverteilung,Wahrscheinlichkeitsverteilung,gnd:4121894-2,22,6,6,34
waisenhaus,Waisenhaus,gnd:4139280-2,1,0,0,1
waisenkind,Waisenkind,gnd:4139277-2,5,0,1,6
wald,Wald,gnd:4064354-2,19,9,5,33
wald (motiv),Wald (Motiv),gnd:4188963-0,1,0,0,1
waldameise,Waldameise,gnd:4188964-2,1,0,0,1
waldbaden,Waldbaden,gnd:1161142630,0,1,0,1
waldbau,Waldbau,gnd:4064356-6,5,0,0,5
waldbauer,Waldbauer,gnd:4392530-3,0,0,1,1
waldbaum,Waldbaum,gnd:4295960-3,1,0,0,1
waldbesitz,Waldbesitz,gnd:4998396-9,4,1,1,6
waldbesitzer,Waldbesitzer,gnd:4792502-4,0,0,1,1
waldbestand,Waldbestand,gnd:4132298-8,1,0,1,2
waldboden,Waldboden,gnd:4132325-7,7,1,0,8
waldbrand,Waldbrand,gnd:4064363-3,0,2,0,2
waldenser,Waldenser,gnd:4064382-7,1,0,0,1
waldgesellschaft,Waldgesellschaft,gnd:4064388-8,2,1,0,3
waldgrenze,Waldgrenze,gnd:4188976-9,1,0,0,1
waldhumus,Waldhumus,gnd:4461766-5,1,0,0,1
waldhygiene,Waldhygiene,gnd:4188981-2,0,0,1,1
waldimkerei,Waldimkerei,gnd:4188982-4,0,0,1,1
waldinventur,Waldinventur,gnd:4064394-3,4,1,1,6
waldkiefer,Waldkiefer,gnd:4188986-1,2,1,0,3
waldkindergarten,Waldkindergarten,gnd:4619203-7,0,1,0,1
waldkrankheit,Waldkrankheit,gnd:4064401-7,1,0,0,1
waldlandschaft,Waldlandschaft,gnd:4188987-3,0,1,0,1
waldmaikäfer,Waldmaikäfer,gnd:4278224-7,0,1,0,1
waldorfkindergarten,Waldorfkindergarten,gnd:4138593-7,1,1,0,2
waldorfpädagogik,Waldorfpädagogik,gnd:4064409-1,13,2,6,21
waldorfschule,Waldorfschule,gnd:4064410-8,6,2,6,14
waldpflanzen,Waldpflanzen,gnd:4064412-1,1,0,0,1
waldpflanzenzüchtung,Waldpflanzenzüchtung,gnd:4524916-7,0,1,0,1
waldpflege,Waldpflege,gnd:4188993-9,2,0,0,2
waldrand,Waldrand,gnd:4188994-0,1,0,0,1
waldschaden,Waldschaden,gnd:4188995-2,2,0,3,5
waldschadensinventur,Waldschadensinventur,gnd:4188996-4,3,0,0,3
waldsteppe,Waldsteppe,gnd:4189000-0,1,0,0,1
waldsterben,Waldsterben,gnd:4117580-3,0,1,1,2
waldtyp,Waldtyp,gnd:4189003-6,2,0,0,2
waldweide,Waldweide,gnd:4139845-2,1,0,0,1
waldökosystem,Waldökosystem,gnd:4282537-4,11,3,5,19
wale,Wale,gnd:4064432-7,1,0,2,3
walking,Walking,gnd:4198573-4,1,1,0,2
walkman,Walkman,gnd:4139302-8,0,1,0,1
wallfahrt,Wallfahrt,gnd:4064460-1,8,3,3,14
wallfahrtskirche,Wallfahrtskirche,gnd:4189016-4,1,0,0,1
wallfahrtsweg,Wallfahrtsweg,gnd:4189020-6,0,0,1,1
walsh-transformation,Walsh-Transformation,gnd:4627153-3,2,0,0,2
walzen,Walzen,gnd:4064508-3,1,0,0,1
walzenmühle,Walzenmühle,gnd:4132667-2,1,0,0,1
walzer,Walzer,gnd:4189042-5,0,0,1,1
walzplattieren,Walzplattieren,gnd:4392805-5,1,0,0,1
wand,Wand,gnd:4064516-2,6,2,0,8
wanddekoration,Wanddekoration,gnd:4124432-1,2,0,0,2
wandel,Wandel,gnd:4234987-4,78,23,15,116
wandelschuldverschreibung,Wandelschuldverschreibung,gnd:4189054-1,2,1,3,6
wanderarbeit,Wanderarbeit,gnd:4211385-4,1,0,0,1
wanderfalke,Wanderfalke,gnd:4189060-7,1,0,1,2
wanderfeldröhre,Wanderfeldröhre,gnd:4189063-2,1,2,0,3
wanderfeldverstärker,Wanderfeldverstärker,gnd:4191623-2,0,1,0,1
wanderheuschrecke,Wanderheuschrecke,gnd:4153192-9,1,2,1,4
wandern,Wandern,gnd:4064532-0,4,0,0,4
wandertaube,Wandertaube,gnd:1052206883,1,0,0,1
wandervogel,Wandervogel,gnd:4117585-2,1,0,0,1
wanderwelle,Wanderwelle,gnd:4189075-9,1,0,0,1
wandkühlung,Wandkühlung,gnd:4282529-5,1,0,1,2
wandler,Wandler,gnd:4064541-1,2,0,0,2
wandmalerei,Wandmalerei,gnd:4064542-3,7,3,3,13
wandtafel,Wandtafel,gnd:4189085-1,0,1,0,1
wandverkleidung,Wandverkleidung,gnd:4126525-7,1,1,0,2
wang-yangming-schule,Wang-Yangming-Schule,gnd:4266167-5,0,1,0,1
wankbewegung,Wankbewegung,gnd:4189087-5,1,0,0,1
wanzen,Wanzen,gnd:4189091-7,1,0,0,1
ware,Ware,gnd:4139404-5,2,0,1,3
warenbörse,Warenbörse,gnd:4136537-9,1,0,0,1
wareneingang,Wareneingang,gnd:4268591-6,1,0,0,1
warenhaus,Warenhaus,gnd:4064592-7,0,0,1,1
warenklassifikation,Warenklassifikation,gnd:4197140-1,0,1,0,1
warenkunde,Warenkunde,gnd:4064596-4,5,2,0,7
warenproduktion,Warenproduktion,gnd:4128231-0,2,0,0,2
warenpräsentation,Warenpräsentation,gnd:4189110-7,3,1,0,4
warenterminbörse,Warenterminbörse,gnd:4280309-3,1,0,1,2
warentermingeschäft,Warentermingeschäft,gnd:4064603-8,1,0,0,1
warenterminhandel,Warenterminhandel,gnd:4136539-2,1,0,0,1
warentest,Warentest,gnd:4064605-1,0,0,1,1
warenwirtschaftssystem,Warenwirtschaftssystem,gnd:4117590-6,4,0,0,4
warenzeichen,Warenzeichen,gnd:4064612-9,0,0,1,1
warenästhetik,Warenästhetik,gnd:4129900-0,2,0,0,2
warme dichte materie,Warme dichte Materie,gnd:7843792-1,0,1,1,2
warmfestigkeit,Warmfestigkeit,gnd:4189126-0,1,0,0,1
warmhaus,Warmhaus,gnd:4323643-1,0,1,0,1
warmumformen,Warmumformen,gnd:4079045-9,1,0,0,1
warmwalzen,Warmwalzen,gnd:4189131-4,1,0,0,1
warmwasserbereitung,Warmwasserbereitung,gnd:4189135-1,2,1,0,3
warmwasserheizung,Warmwasserheizung,gnd:4121902-8,1,0,0,1
warnsignal,Warnsignal,gnd:4218770-9,1,0,0,1
warp-antrieb,Warp-Antrieb,gnd:1141813335,1,0,1,2
warped-product-raum,Warped-product-Raum,gnd:4641327-3,0,0,1,1
warrau,Warrau,gnd:4064645-2,1,0,0,1
warrau-sprache,Warrau-Sprache,gnd:4462229-6,1,0,0,1
warschauer aufstand (1943),Warschauer Aufstand (1943),gnd:4129246-7,2,0,1,3
warschauer aufstand (1944),Warschauer Aufstand (1944),gnd:4189143-0,3,0,0,3
warten,Warten,gnd:4189147-8,1,0,0,1
wartesaal,Wartesaal,gnd:7687780-2,1,0,0,1
warteschlange,Warteschlange,gnd:4189150-8,0,1,0,1
warteschlangennetz,Warteschlangennetz,gnd:4225823-6,3,2,0,5
warteschlangentheorie,Warteschlangentheorie,gnd:4255044-0,18,4,4,26
wartesystem,Wartesystem,gnd:4251734-5,1,0,1,2
wartezeit,Wartezeit,gnd:4189152-1,1,1,0,2
wartungsvertrag,Wartungsvertrag,gnd:4125472-7,1,0,0,1
warum,warum,gnd:1252386427,1,0,0,1
warve,Warve,gnd:4189157-0,1,0,0,1
warvenchronologie,Warvenchronologie,gnd:4428141-9,1,0,0,1
waschanlage,Waschanlage,gnd:4189159-4,0,0,1,1
waschbär,Waschbär,gnd:4306916-2,1,0,0,1
waschhilfsmittel,Waschhilfsmittel,gnd:4189161-2,1,0,0,1
waschmittel,Waschmittel,gnd:4134047-4,4,1,1,6
waschmittelenzym,Waschmittelenzym,gnd:4320929-4,1,0,0,1
waschwasser,Waschwasser,gnd:4189164-8,2,0,0,2
wasser,Wasser,gnd:4064689-0,47,10,5,62
wasser (motiv),Wasser (Motiv),gnd:4189169-7,1,0,1,2
wasser-in-öl-emulsion,Wasser-in-Öl-Emulsion,gnd:4285271-7,1,0,0,1
wasseranalyse,Wasseranalyse,gnd:4079058-7,11,0,1,12
wasseraufbereitung,Wasseraufbereitung,gnd:4064698-1,28,4,2,34
wasseraufbereitungsanlage,Wasseraufbereitungsanlage,gnd:4131412-8,1,1,1,3
wasseraufnahme,Wasseraufnahme,gnd:4189175-2,1,0,0,1
wasserball,Wasserball,gnd:4064699-3,0,0,1,1
wasserbau,Wasserbau,gnd:4064700-6,25,8,3,36
wasserbedarf,Wasserbedarf,gnd:4124436-9,3,0,0,3
wasserbewegung,Wasserbewegung,gnd:4470652-2,1,0,0,1
wasserbilanz,Wasserbilanz,gnd:4189181-8,3,0,0,3
wasserblüte,Wasserblüte,gnd:4376539-7,0,1,0,1
wasserdampf,Wasserdampf,gnd:4132825-5,0,2,1,3
wasserdampftransport,Wasserdampftransport,gnd:4297605-4,0,1,0,1
wassereinbruch,Wassereinbruch,gnd:4255569-3,0,1,0,1
wassereinsparung,Wassereinsparung,gnd:4222237-0,1,0,0,1
wassereinspritzung,Wassereinspritzung,gnd:1241832277,1,0,0,1
wasserfahrzeug,Wasserfahrzeug,gnd:4136257-3,2,0,3,5
wassergarten,Wassergarten,gnd:4064721-3,2,0,1,3
wassergefährdender stoff,Wassergefährdender Stoff,gnd:4064722-5,1,0,0,1
wassergehalt,Wassergehalt,gnd:4189198-3,1,0,0,1
wassergekühlter reaktor,Wassergekühlter Reaktor,gnd:4126461-7,2,0,0,2
wassergewinnung,Wassergewinnung,gnd:4064727-4,3,1,1,5
wasserglasfarbe,Wasserglasfarbe,gnd:4392082-2,0,1,0,1
wassergymnastik,Wassergymnastik,gnd:4064730-4,0,0,2,2
wassergöttin,Wassergöttin,gnd:4698991-2,0,1,0,1
wassergüte,Wassergüte,gnd:4064728-6,31,5,5,41
wasserhaltung,Wasserhaltung,gnd:4064731-6,1,0,0,1
wasserhaushalt,Wasserhaushalt,gnd:4064734-1,12,5,0,17
wasserherkunftsgebiet,Wasserherkunftsgebiet,gnd:4314082-8,4,1,0,5
wasserhygiene,Wasserhygiene,gnd:4189211-2,2,0,0,2
wasserhärte,Wasserhärte,gnd:4471464-6,1,0,0,1
wasserinhaltsstoff,Wasserinhaltsstoff,gnd:4064739-0,2,1,0,3
wasserinstallation,Wasserinstallation,gnd:4064741-9,3,0,0,3
wasserkanal,Wasserkanal,gnd:4289289-2,0,0,1,1
wasserkopf,Wasserkopf,gnd:4064743-2,1,0,0,1
wasserkraft,Wasserkraft,gnd:4189214-8,10,2,4,16
wasserkraftanlage,Wasserkraftanlage,gnd:4189216-1,4,0,0,4
wasserkraftmaschine,Wasserkraftmaschine,gnd:4189217-3,1,0,0,1
wasserkraftwerk,Wasserkraftwerk,gnd:4064745-6,3,0,0,3
wasserkreislauf,Wasserkreislauf,gnd:4189218-5,9,4,0,13
wasserkunst,Wasserkunst,gnd:4079063-0,2,1,0,3
wasserkühlung,Wasserkühlung,gnd:4189219-7,1,0,0,1
wasserlack,Wasserlack,gnd:4125124-6,1,0,0,1
wasserleitung,Wasserleitung,gnd:4064751-1,6,2,1,9
wasserlinse,Wasserlinse,gnd:4189220-3,0,1,0,1
wasserlinsengewächse,Wasserlinsengewächse,gnd:4189221-5,1,1,0,2
wasserlösliche polymere,Wasserlösliche Polymere,gnd:4189222-7,3,0,0,3
wasserlöslichkeit,Wasserlöslichkeit,gnd:4273707-2,1,2,0,3
wassermangel,Wassermangel,gnd:4257415-8,5,2,1,8
wasserminze,Wasserminze,gnd:4189230-6,0,1,0,1
wassermolekül,Wassermolekül,gnd:4189233-1,0,1,0,1
wassermühle,Wassermühle,gnd:4064760-2,3,1,0,4
wassernachfrage,Wassernachfrage,gnd:4840171-7,2,0,0,2
wassernutzung,Wassernutzung,gnd:4138608-5,18,8,4,30
wasseroberfläche,Wasseroberfläche,gnd:4127567-6,2,1,0,3
wasserpflanzen,Wasserpflanzen,gnd:4064761-4,0,0,4,4
wasserpreis,Wasserpreis,gnd:4193621-8,1,1,1,3
wasserrad,Wasserrad,gnd:4064765-1,2,0,0,2
wasserrecht,Wasserrecht,gnd:4064766-3,8,2,2,12
wasserreinigung,Wasserreinigung,gnd:4274580-9,4,5,2,11
wasserreis,Wasserreis,gnd:4126929-9,1,0,0,1
wasserreserve,Wasserreserve,gnd:4124439-4,41,7,3,51
wasserschaden,Wasserschaden,gnd:4416926-7,2,0,1,3
wasserscheide,Wasserscheide,gnd:4189240-9,1,1,1,3
wassersicherstellung,Wassersicherstellung,gnd:4841017-2,0,1,2,3
wasserspeicher,Wasserspeicher,gnd:4189256-2,4,1,0,5
wasserstand,Wasserstand,gnd:4189260-4,2,1,1,4
wasserstoff,Wasserstoff,gnd:4064784-5,18,7,3,28
wasserstoff-speicher,Wasserstoff-Speicher,gnd:4480116-6,2,1,1,4
wasserstoffatom,Wasserstoffatom,gnd:4189265-3,0,1,0,1
wasserstoffaufnahme,Wasserstoffaufnahme,gnd:4513436-4,1,2,0,3
wasserstoffbrückenbindung,Wasserstoffbrückenbindung,gnd:4064787-0,10,5,1,16
wasserstoffenergietechnik,Wasserstoffenergietechnik,gnd:4121905-3,22,6,2,30
wasserstofferzeugung,Wasserstofferzeugung,gnd:4189271-9,18,4,5,27
wasserstoffion,Wasserstoffion,gnd:4189272-0,0,2,0,2
wasserstoffionenkonzentration,Wasserstoffionenkonzentration,gnd:4189273-2,1,2,1,4
wasserstoffisotop,Wasserstoffisotop,gnd:4189274-4,4,1,0,5
wasserstoffmotor,Wasserstoffmotor,gnd:4516622-5,1,0,2,3
wasserstoffspeicherung,Wasserstoffspeicherung,gnd:4189283-5,4,0,1,5
wasserstoffverbindungen,Wasserstoffverbindungen,gnd:4292871-0,1,1,0,2
wasserstoffversprödung,Wasserstoffversprödung,gnd:4121907-7,1,0,0,1
wasserstoffwirtschaft,Wasserstoffwirtschaft,gnd:1239855621,0,0,1,1
wasserstoffähnliches ion,Wasserstoffähnliches Ion,gnd:4189262-8,4,1,0,5
wasserstoffähnliches system,Wasserstoffähnliches System,gnd:4214169-2,1,2,0,3
wasserstrahlschneiden,Wasserstrahlschneiden,gnd:4192673-0,1,0,0,1
wasserstraße,Wasserstraße,gnd:4064794-8,0,1,0,1
wasserströmung,Wasserströmung,gnd:4189290-2,2,0,0,2
wassertemperatur,Wassertemperatur,gnd:4234773-7,0,1,1,2
wassertiere,Wassertiere,gnd:4064802-3,0,0,1,1
wassertropfen,Wassertropfen,gnd:4130739-2,1,0,0,1
wasserturbine,Wasserturbine,gnd:4189292-6,1,0,0,1
wasserturm,Wasserturm,gnd:4064809-6,0,1,0,1
wasserverbrauch,Wasserverbrauch,gnd:4124440-0,3,1,0,4
wasserverlust,Wasserverlust,gnd:4131147-4,1,0,0,1
wasserverschmutzung,Wasserverschmutzung,gnd:4189299-9,49,10,3,62
wasserversorgung,Wasserversorgung,gnd:4064811-4,93,35,13,141
wasserversorgungsnetz,Wasserversorgungsnetz,gnd:4117599-2,5,2,0,7
wasserversorgungsunternehmen,Wasserversorgungsunternehmen,gnd:4195293-5,2,0,0,2
wasserverteilung,Wasserverteilung,gnd:4265569-9,2,1,0,3
wasserwelle,Wasserwelle,gnd:4136091-6,2,0,2,4
wasserwerk,Wasserwerk,gnd:4135100-9,2,2,0,4
wasserwirtschaft,Wasserwirtschaft,gnd:4064821-7,61,16,13,90
wasserwirtschaftlicher rahmenplan,Wasserwirtschaftlicher Rahmenplan,gnd:4197491-8,2,0,0,2
wasserwirtschaftsrecht,Wasserwirtschaftsrecht,gnd:4137519-1,0,1,2,3
wasserzeichen,Wasserzeichen,gnd:4064827-8,2,0,0,2
wasserzähler,Wasserzähler,gnd:4189308-6,0,1,1,2
wasserüberleitung,Wasserüberleitung,gnd:4334002-7,1,0,0,1
wastingsyndrom,Wastingsyndrom,gnd:4455682-2,0,0,1,1
watt,Watt,gnd:4064847-3,17,5,1,23
wattsediment,Wattsediment,gnd:4189316-5,1,1,0,2
wavelet,Wavelet,gnd:4215427-3,29,3,3,35
wavelet-analyse,Wavelet-Analyse,gnd:4760859-6,6,3,1,10
wavelet-basis,Wavelet-Basis,gnd:4796262-8,0,1,0,1
wavelet-transformation,Wavelet-Transformation,gnd:4814181-1,2,1,0,3
waḥy,waḥy,gnd:4454605-1,0,0,1,1
waḳf,Waḳf,gnd:4197472-4,1,0,1,2
wdm,WDM,gnd:4528448-9,2,2,0,4
wearable computer,Wearable Computer,gnd:4760857-2,17,4,2,23
wearable computing,Wearable Computing,gnd:4830130-9,5,0,1,6
web caching,Web caching,gnd:4801853-3,1,0,0,1
web dynpro,Web Dynpro,gnd:4818047-6,1,0,0,1
web dynpro for abap,Web Dynpro for ABAP,gnd:7529653-6,2,1,0,3
web services,Web Services,gnd:4691234-4,49,15,7,71
web to date 4.0,Web to date 4.0,gnd:4835424-7,1,0,0,1
web-designer,Web-Designer,gnd:7826295-1,1,0,0,1
web-seite,Web-Seite,gnd:4356308-9,25,8,2,35
webanwendung,Webanwendung,gnd:7548115-7,1,1,0,2
webcam,Webcam,gnd:7529544-1,0,0,1,1
webdesign,Webdesign,gnd:1041632088,85,12,5,102
weben,Weben,gnd:4064881-3,0,1,2,3
weben (motiv),Weben (Motiv),gnd:4582489-7,2,0,0,2
webentwicklung,Webentwicklung,gnd:1176227475,18,1,2,21
webforum,Webforum,gnd:4948690-1,1,0,0,1
webinar,Webinar,gnd:1079480048,0,1,0,1
weblog,Weblog,gnd:4678688-0,20,7,4,31
weblogic server 12c,WebLogic Server 12c,gnd:1122371748,1,1,0,2
website,Website,gnd:4596172-4,50,12,4,66
websocket,WebSocket,gnd:1068348321,1,0,0,1
websphere,WebSphere,gnd:4702249-8,1,0,0,1
wechselgetriebe,Wechselgetriebe,gnd:4189328-1,3,0,0,3
wechselkosten,Wechselkosten,gnd:7653146-6,1,0,0,1
wechselkurs,Wechselkurs,gnd:4064921-0,10,2,3,15
wechselkurspolitik,Wechselkurspolitik,gnd:4131291-0,9,1,4,14
wechselkursstabilität,Wechselkursstabilität,gnd:4079091-5,0,1,1,2
wechselkurstheorie,Wechselkurstheorie,gnd:4124443-6,2,1,1,4
wechselkursänderung,Wechselkursänderung,gnd:4129405-1,3,0,3,6
wechselrecht,Wechselrecht,gnd:4117603-0,1,0,0,1
wechselrichter,Wechselrichter,gnd:4189334-7,4,1,0,5
wechselstrom,Wechselstrom,gnd:4064931-3,3,0,0,3
wechselstrommaschine,Wechselstrommaschine,gnd:4189342-6,1,1,0,2
wechselstrommotor,Wechselstrommotor,gnd:4189346-3,0,1,0,1
wechselstromschaltung,Wechselstromschaltung,gnd:4189347-5,4,0,0,4
wechselstromsystem,Wechselstromsystem,gnd:4189349-9,0,0,1,1
wechselverkehrszeichen,Wechselverkehrszeichen,gnd:4672911-2,1,0,0,1
wechselwirkung,Wechselwirkung,gnd:4064937-4,59,11,3,73
wechselwähler,Wechselwähler,gnd:4284268-2,2,0,0,2
wegebau,Wegebau,gnd:4189364-5,0,1,0,1
wegeführung,Wegeführung,gnd:1059146835,1,0,0,1
wegenetz,Wegenetz,gnd:4491527-5,0,1,0,1
wegeproblem,Wegeproblem,gnd:4392068-8,2,1,0,3
wegewahl,Wegewahl,gnd:4189371-2,1,1,0,2
wegfall,Wegfall,gnd:4239250-0,1,0,0,1
weggrößenverfahren,Weggrößenverfahren,gnd:1038799295,1,0,0,1
wegnahme,Wegnahme,gnd:4189372-4,1,0,0,1
wehr,Wehr,gnd:4138373-4,5,0,0,5
wehrdienst,Wehrdienst,gnd:4117605-4,3,2,1,6
wehrkraftzersetzung,Wehrkraftzersetzung,gnd:4317275-1,1,0,0,1
wehrmaterial,Wehrmaterial,gnd:4510857-2,1,0,0,1
wehrpflicht,Wehrpflicht,gnd:4065000-5,2,0,2,4
wehrpflichtiger,Wehrpflichtiger,gnd:4189386-4,2,0,0,2
wehrsekret,Wehrsekret,gnd:4252043-5,1,0,2,3
wehrverfassung,Wehrverfassung,gnd:4189396-7,0,1,0,1
weibliche abgeordnete,Weibliche Abgeordnete,gnd:4132700-7,3,2,2,7
weibliche angeklagte,Weibliche Angeklagte,gnd:4311235-3,1,0,1,2
weibliche angestellte,Weibliche Angestellte,gnd:4124447-3,1,2,0,3
weibliche ejakulation,Weibliche Ejakulation,gnd:1290471878,1,0,0,1
weibliche familienangehörige,Weibliche Familienangehörige,gnd:4317699-9,1,0,0,1
weibliche freiwillige,Weibliche Freiwillige,gnd:4405204-2,0,0,1,1
weibliche führungskraft,Weibliche Führungskraft,gnd:4200787-2,22,6,13,41
weibliche gefangene,Weibliche Gefangene,gnd:4230270-5,5,0,1,6
weibliche heranwachsende,Weibliche Heranwachsende,gnd:4338135-2,2,0,0,2
weibliche intellektuelle,Weibliche Intellektuelle,gnd:4274142-7,2,1,0,3
weibliche jugend,Weibliche Jugend,gnd:4189399-2,25,0,5,30
weibliche jugend (13-19 jahre),Weibliche Jugend (13-19 Jahre),gnd:4663645-6,1,1,0,2
weibliche jugend (14 jahre),Weibliche Jugend (14 Jahre),gnd:4287558-4,1,0,0,1
weibliche jugend (14-18 jahre),Weibliche Jugend (14-18 Jahre),gnd:4715048-8,1,0,0,1
weibliche jugend (15-17 jahre),Weibliche Jugend (15-17 Jahre),gnd:7538476-0,1,0,0,1
weibliche jugend (16 jahre),Weibliche Jugend (16 Jahre),gnd:4288103-1,1,0,0,1
weibliche jugend (16-25 jahre),Weibliche Jugend (16-25 Jahre),gnd:7580746-4,0,0,1,1
weibliche jugend (motiv),Weibliche Jugend (Motiv),gnd:4189400-5,0,0,1,1
weibliche kriminelle,Weibliche Kriminelle,gnd:7539320-7,1,0,0,1
weibliche obdachlose,Weibliche Obdachlose,gnd:4189403-0,1,0,0,1
weibliche person of color,Weibliche Person of Color,gnd:4293658-5,1,0,1,2
weibliche politische gefangene,Weibliche politische Gefangene,gnd:4230269-9,2,0,0,2
weibliche radikale,Weibliche Radikale,gnd:4758311-3,0,0,1,1
weibliche rechtsradikale,Weibliche Rechtsradikale,gnd:7540467-9,1,0,0,1
weibliche selbstständige,Weibliche Selbstständige,gnd:4131694-0,0,0,1,1
weibliche straffällige,Weibliche Straffällige,gnd:4539459-3,1,0,0,1
weibliche strafgefangene,Weibliche Strafgefangene,gnd:4135983-5,0,0,1,1
weibliche türkische jugendliche,Weibliche türkische Jugendliche,gnd:4800047-4,1,0,0,1
weibliche vermisste,Weibliche Vermisste,gnd:7613388-6,0,0,1,1
weibliche weiße,Weibliche Weiße,gnd:4491739-9,0,1,1,2
weibliche weiße (motiv),Weibliche Weiße (Motiv),gnd:4553639-9,0,1,0,1
weibliche überlebende,Weibliche Überlebende,gnd:4559416-8,2,1,0,3
weiblicher adel,Weiblicher Adel,gnd:4236528-4,2,1,0,3
weiblicher akt,Weiblicher Akt,gnd:4189404-2,0,1,0,1
weiblicher fan,Weiblicher Fan,gnd:4296532-9,3,0,0,3
weiblicher flüchtling,Weiblicher Flüchtling,gnd:4312094-5,3,2,2,7
weibliches geschlechtsorgan,Weibliches Geschlechtsorgan,gnd:4129530-4,0,1,0,1
weibliches mitglied,Weibliches Mitglied,gnd:4369260-6,0,0,1,1
weibliches parteimitglied,Weibliches Parteimitglied,gnd:4396956-2,0,0,1,1
weiblichkeit,Weiblichkeit,gnd:4079101-4,10,3,8,21
weiblichkeit (motiv),Weiblichkeit (Motiv),gnd:4232374-5,3,0,3,6
